serial,constituency_number,township,ward_village
19,1,ကျးရွာအပ်စ ။,5။  ညာင်ပင်ရပ်ကွက(် ဗန်း မာ် မို ့)
19,1,ကျးရွာအပ်စ ။,6။  နာင်ခိ  ွ ်(ဗန်း မာ် မို)
19,1,ကျးရွာအပ်စ ။,့ 7။ ရကျီးနားရပ်ကက  ွ ်(ဗန်း မာ် မို)
19,1,ကျးရွာအပ်စ ။,့ 8။ နမ်ဖ  ွ ်(ဗန်း မာ် မို ့)
19,1,ကျးရွာအပ်စ ။,9။ အာင်သာ ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,1ဝ။ ဝက်ကန်း  ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,11။ စီအင် ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,12။ နာင်လိက် ကျးရွာ  အပ်စ
19,1,ကျးရွာအပ်စ ။,13။ မ ရး ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,14။ မအူပင် ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,15။  မလူလာ ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,16။ နန် ့လင် ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,17။ ခူးလီ  ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,18။ မိးဖိန်း ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,19။ တာမိင်းလ ကျးရွာ  အပ်စ
19,1,ကျးရွာအပ်စ ။,2ဝ။ ဆိင်ကင် ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,21။ ဟဲလသစ် ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,22။ ဟဲလ ဟာင်း ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,23။ က ဲဂျိုကမ္ဘဏီ ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,24။  ချာင်းဝ ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,25။ တိန်း သာ် ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,26။  စင့်ကင် ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,27။ ငှက် ပျာ တာ ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,28။  သဖန်းပင် ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,29။ က န်း ကီး ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,3ဝ။ မိင်းကာ  ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,31။ ကန်းခါး ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,32။ မပင် ကျးရွာ  ် န် ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,23။ ခါ့ဘ ရာင်  ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,24။ နမ့်ခူး ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,25။ လဖိင်က ထာင်  ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,28။ ကင်လား ကာင် ကျးရွာအပ်စ
19,1,ကျးရွာအပ်စ ။,29။ ဖာ့ဝတ်
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,1။ ခါနန်ရပ်ကွက်(မိး မာက် မို ့)
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,2။  ြပည်နယ်လတ် တာ်  မာက် မို)
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,့ 3။ ကျးနန်းဝိင်းရပ်ကက  ွ ်(မိး မာက် မို)
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,့ 4။ အာင်မဂလာ  ရပ်ကွက်(လွယဂ  ် ျယ် မို ့)
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,5။  အာင်သီရိရပ်ကွက(် လွယဂ  6။  အာင်ချမ်းသာရပ်ကက  ် ျယ် မို)
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,့ 7။  အာင်သစ္စာရပ်ကက  ် ျယ် မို ့)
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,8။  အာင် ဇယျာရပ်ကွက(် လွယဂ  ် ျယ် မို ့)
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,9။  ် ျယ် မို)
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,့ 1ဝ။ ဆိင်ဂျာရပ်ကွက(် လွယဂ  11။ မပ ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,12။  ကျာက်စခန်း ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,13။  ကွမ်ဘန် ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,14။ ကျခန်းဒပ် ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,15။  ဂွယ်က ထာင် ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,16။ ဝိန်းခမ်း ကျးရွာအပ်စ။ 17။  ကျရီဒ ဂ ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,18။ ဖ ကာန် ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,19။  ူ း ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,20။ မရူဝါထန် ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,21။ စိနလ  ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,22။ ပန်မူ ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,23။ ကန် ပီ ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,24။  ကာင်းဆာ ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,25။ ခရိန်းမူးဒန် ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,26။ ပန်ခတ် ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,27။ မ မာ် ကာင် ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,28။  ဘ လာင် ကာင် ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,29။ ဘွမ်က ထာင် ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,30။ ကွမ်းရှီး(ပွမ်းရှီး) ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,31။ ပရန် ငါန် ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,32။ ဘွမ် တာန် ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,33။  လာ့ခွမ် ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,34။  ကလဲချက် ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,35။ စိန်လကဂျီ ကျးရွာအပ်စ
23,1,ဇီးဝန်း ဂါ့ ကျးရွာအပ်စ ။,36။
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,1။ အမှတ်(1)ရပ်ကွက်( ဒါ့ဖန်းယန် မို ့)
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,2။ အမှတ်(2)ရပ်ကွက်
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,3။ အမှတ်(3)ရပ်ကွက်( ဒါ့ဖန်းယန် မို ့)
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,4။  ဖာကယ် ကျးရွာအပ်စ
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,5။ သိန်လ ကျးရွာအပ်စ
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,6။ တိန်ဘရား  ကျးရွာအပ်စ
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,7။ တာဆိင် ကျးရွာအပ်စ
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,8။ မ မာ် ကျးရွာ  အပ်စ
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,9။ မသဲ ကျးရွာအပ်စ
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,10။ နားလ ကျးရွာအပ်စ
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,11။  မင်းဂျမ်း ကျးရွာအပ်စ
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,12။ မိင်းခတ် ကျးရွာအပ်စ
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,13။ တာလီ  ကျးရွာအပ်စ
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,14။ နွမ်းလန်း ကျးရွာအပ်စ
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,15။ ပန်ချိုးဟိင်  ကျးရွာအပ်စ
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,16။  နာင်ကွမ(် နာင် ကာန်) ကျးရွာအပ်စ
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,17။  မခွယ် ကျးရွာအပ်စ
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,18။  နာင်းကန် ကျးရွာအပ်စ
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,19။ နှင်းအီ  ကျးရွာအပ်စ
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,20။ မန် နာင် ကျးရွာအပ်စ
24,2,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,21။ ခဆင့် ကျးရွာ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,1။ ဂျိန်း ဖာ့ ြမရပ်ကွက(် မစီ မို ့)
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,2။  ြပည်နယ်လတ် တာ်  3။ နမ့်မဖွဲ ့ ကျးရွာအပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,4။ မခ ရခူး ကျးရွာအပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,5။ ကန်းတိန်  ကျးရွာအပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,6။ ဟန်ထက် ကျးရွာအပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,7။ မသာ(မစီ) ကျးရွာ  အပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,8။ သတတား ကျးရွာအပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,9။ စီ ကာ် ကျးရွာအပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,10။  စီခမ်း ကီး ကျးရွာအပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,11။ ကာင်လွင် ကျးရွာအပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,12။ စီအူ  ကျးရွာအပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,13။ မိင်း ခါင် ကျးရွာအပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,14။ နန် ့လင်းပါ  ကျးရွာအပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,15။  မန်ဒိန်းပါ ကျးရွာအပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,16။  ဂျဆွမ်း  ကျးရွာအပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,17။ တ မာ် ကျးရွာအပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,18။ လခွမး် ယာမာ ကျးရွာ  အပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,19။  အူလန်ပါ ကျးရွာအပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,20။  ဇာ်ဘထိန်န ကျးရွာ  အပ်စ
25,1,အင် ဘာမိင်းကျင်း ကျးရွာအပ်စ ။,21။ ဘန် ဂ ထိန်န ကျးရွာအပ်စ ။
26,2,် တ,1။ မာရဝတီရပ်ကွက(် မစီ မို ့)
26,2,် တ,2။ ြပင်ဦးလွင်ရပ်ကွက်(မစီ မို ့)
26,2,် တ,3။  ြပည်နယ်လတ် တာ်  ချာင်း ထာက် ကျးရွာအပ်စ
26,2,် တ,4။  မဝိန်း ကျးရွာအပ်စ
26,2,် တ,5။  မန် မာန် ကျးရွာအပ်စ
26,2,် တ,6။ နာင်လပ် ကျးရွာအပ်စ
26,2,် တ,7။ နာင်စွမ်း  ကျးရွာအပ်စ
26,2,် တ,8။ ပန်ခမ်း ကျးရွာအပ်စ
26,2,် တ,9။ မဒန်ယန် ကျးရွာ  အပ်စ
26,2,် တ,10။ ကိက်ထိပ် ကျးရွာအပ်စ
26,2,် တ,11။ လဂါတ် ဒါ့ ကျးရွာ  အပ်စ
26,2,် တ,12။ နမ့်ခါးပါ ကျးရွာအပ်စ
26,2,် တ,13။ လ ဂျာင် ကျးရွာအပ်စ
26,2,် တ,14။ အူရာဘွမ်း ကျးရွာအပ်စ
26,2,် တ,15။ ဒိနဆ  အပ်စ
26,2,် တ,16။ ခနားပါ ကျးရွာအပ်စ
26,2,် တ,17။ ဇိန် ရာင် ကျးရွာအပ်စ
26,2,် တ,18။ ဂိင် ဒ မန်ဘန်(မန်ဘန်ဘမ  ွ း် ) ကျးရွာအပ်စ
26,2,် တ,19 ။ အင်ဘာပါ  ကျးရွာအပ်စ
26,2,် တ,20။ ဒွမဘ  ွ ် ကျးရွာအပ်စ
26,2,် တ,21။ ဆဒး ကျးရွာ  အပ်စ
26,2,် တ,22။ မိင်ဘတ် ကျးရွာအပ်စ
26,2,် တ,23။ တန်ဟန်း ကျးရွာအပ်စ။
27,1,နန် ့တခူး ကျးရွာအပ်စ ။,1။  ြပည်နယ်လတ် တာ်  (ပူတာအိ မို ့)
